,num,utterance,child,age,skipped,reconstructed,bow,gold,prediction,chance,controlledscore,repetition,correctedscore
362,362,[<__main__.Word instance at 0x111702440>],Alex,2_0,False,True,[['four']],four,four,1.0,0.0,False,-0.0
363,363,[<__main__.Word instance at 0x111702638>],Alex,2_0,False,True,[['ow']],ow,ow,1.0,0.0,False,-0.0
364,364,[<__main__.Word instance at 0x1117027e8>],Alex,2_0,False,True,[['oh']],oh,oh,1.0,0.0,False,-0.0
365,365,"[<__main__.Word instance at 0x111702a70>
 <__main__.Word instance at 0x1117025f0>]",Alex,2_0,False,False,"[['oh'], ['no']]",ohno,nooh,0.5,-0.69314718056,False,-0.6931471805599453
366,366,"[<__main__.Word instance at 0x1117029e0>
 <__main__.Word instance at 0x111702bd8>]",Alex,2_0,False,False,"[['no'], ['oh']]",ohno,nooh,0.5,-0.69314718056,False,-0.6931471805599453
367,367,"[<__main__.Word instance at 0x111702d88>
 <__main__.Word instance at 0x111702d40>]",Alex,2_0,False,True,"[['I'], ['no']]",Ino,Ino,0.5,0.69314718056,False,0.6931471805599453
368,368,"[<__main__.Word instance at 0x111702cf8>
 <__main__.Word instance at 0x111702ef0>]",Alex,2_0,False,False,"[['oh'], ['no']]",ohno,nooh,0.5,-0.69314718056,False,-0.6931471805599453
369,369,"[<__main__.Word instance at 0x111702ea8>
 <__main__.Word instance at 0x111702758>]",Alex,2_0,False,False,"[['no'], ['oh']]",ohno,nooh,0.5,-0.69314718056,False,-0.6931471805599453
370,370,"[<__main__.Word instance at 0x111702518>
 <__main__.Word instance at 0x111705050>
 <__main__.Word instance at 0x111705128>]",Alex,2_0,False,False,"[['no'], ['Mom'], ['oh']]",ohnoMom,noohMom,0.166666666667,-0.182321556794,False,-0.1823215567939546
371,371,"[<__main__.Word instance at 0x111705440>
 <__main__.Word instance at 0x1117054d0>
 <__main__.Word instance at 0x111705098>
 <__main__.Word instance at 0x1117055a8>]",Alex,2_0,False,False,"[['you'], ['you'], ['did'], ['did']]",didyoudidyou,youdidyoudid,0.0416666666667,-0.0425596144188,True,-0.1823215567939546
372,372,[<__main__.Word instance at 0x111705710>],Alex,2_0,False,True,[['yeah']],yeah,yeah,1.0,0.0,False,-0.0
373,373,[<__main__.Word instance at 0x111705638>],Alex,2_0,False,True,[['what']],what,what,1.0,0.0,False,-0.0
374,374,[<__main__.Word instance at 0x111705878>],Alex,2_0,False,True,[['what']],what,what,1.0,0.0,False,-0.0
375,375,[<__main__.Word instance at 0x111705a28>],Alex,2_0,False,True,[['what']],what,what,1.0,0.0,False,-0.0
376,376,[<__main__.Word instance at 0x111705bd8>],Alex,2_0,True,,,whisk,,,,NaN,NaN
377,377,[<__main__.Word instance at 0x111705d40>],Alex,2_0,False,True,[['what']],what,what,1.0,0.0,False,-0.0
378,378,[<__main__.Word instance at 0x111705e60>],Alex,2_0,False,True,[['what']],what,what,1.0,0.0,False,-0.0
379,379,[<__main__.Word instance at 0x111705f38>],Alex,2_0,False,True,[['what']],what,what,1.0,0.0,False,-0.0
380,380,[<__main__.Word instance at 0x111705dd0>],Alex,2_0,False,True,[['&-uh']],&-uh,&-uh,1.0,0.0,False,-0.0
381,381,[<__main__.Word instance at 0x111705758>],Alex,2_0,False,True,[['what']],what,what,1.0,0.0,False,-0.0
382,382,[<__main__.Word instance at 0x111705ea8>],Alex,2_0,False,True,[['what']],what,what,1.0,0.0,False,-0.0
383,383,[<__main__.Word instance at 0x111709128>],Alex,2_0,False,True,[['what']],what,what,1.0,0.0,False,-0.0
384,384,[<__main__.Word instance at 0x1117092d8>],Alex,2_0,False,True,[['that']],that,that,1.0,0.0,False,-0.0
385,385,"[<__main__.Word instance at 0x111709488>
 <__main__.Word instance at 0x111709560>]",Alex,2_0,False,False,"[['for'], ['me']]",forme,mefor,0.5,-0.69314718056,False,-0.6931471805599453
386,386,[<__main__.Word instance at 0x111709638>],Alex,2_0,False,True,[['thank']],thank,thank,1.0,0.0,False,-0.0
387,387,[<__main__.Word instance at 0x1117096c8>],Alex,2_0,False,True,[['Mommy']],Mommy,Mommy,1.0,0.0,False,-0.0
388,388,[<__main__.Word instance at 0x1117098c0>],Alex,2_0,False,True,[['Mommy']],Mommy,Mommy,1.0,0.0,False,-0.0
389,389,[<__main__.Word instance at 0x111709950>],Alex,2_0,False,True,[['milk']],milk,milk,1.0,0.0,False,-0.0
390,390,[<__main__.Word instance at 0x1117099e0>],Alex,2_0,False,True,[['one']],one,one,1.0,0.0,False,-0.0
391,391,[<__main__.Word instance at 0x111709878>],Alex,2_0,False,True,[['the']],the,the,1.0,0.0,False,-0.0
392,392,[<__main__.Word instance at 0x111709bd8>],Alex,2_0,False,True,[['what']],what,what,1.0,0.0,False,-0.0
393,393,[<__main__.Word instance at 0x111709d88>],Alex,2_0,False,True,[['what']],what,what,1.0,0.0,False,-0.0
394,394,[<__main__.Word instance at 0x111709320>],Alex,2_0,False,True,[['what']],what,what,1.0,0.0,False,-0.0
395,395,[<__main__.Word instance at 0x111709c20>],Alex,2_0,False,True,[['what']],what,what,1.0,0.0,False,-0.0
396,396,[<__main__.Word instance at 0x11170c248>],Alex,2_0,False,True,[['what']],what,what,1.0,0.0,False,-0.0
397,397,[<__main__.Word instance at 0x11170c440>],Alex,2_0,False,True,[['what']],what,what,1.0,0.0,False,-0.0
398,398,[<__main__.Word instance at 0x11170c518>],Alex,2_0,True,,,pee,,,,NaN,NaN
399,399,[<__main__.Word instance at 0x11170c488>],Alex,2_0,False,True,[['what']],what,what,1.0,0.0,False,-0.0
400,400,[<__main__.Word instance at 0x11170c638>],Alex,2_0,False,True,[['what']],what,what,1.0,0.0,False,-0.0
401,401,[<__main__.Word instance at 0x11170c7e8>],Alex,2_0,False,True,[['hm']],hm,hm,1.0,0.0,False,-0.0
402,402,[<__main__.Word instance at 0x11170c200>],Alex,2_0,False,True,[['what']],what,what,1.0,0.0,False,-0.0
403,403,[<__main__.Word instance at 0x11170cd40>],Alex,2_0,False,True,[['what']],what,what,1.0,0.0,False,-0.0
404,404,[<__main__.Word instance at 0x11170cea8>],Alex,2_0,False,True,[['&-uh']],&-uh,&-uh,1.0,0.0,False,-0.0
405,405,"[<__main__.Word instance at 0x11170cf38>
 <__main__.Word instance at 0x11170c710>]",Alex,2_0,False,False,"[[""what's""], ['that']]",what'sthat,thatwhat's,0.5,-0.69314718056,False,-0.6931471805599453
406,406,"[<__main__.Word instance at 0x11170f368>
 <__main__.Word instance at 0x11170f290>]",Alex,2_0,False,False,"[[""what's""], ['that']]",what'sthat,thatwhat's,0.5,-0.69314718056,False,-0.6931471805599453
407,407,"[<__main__.Word instance at 0x11170f1b8>
 <__main__.Word instance at 0x11170f200>]",Alex,2_0,False,False,"[[""what's""], ['that']]",what'sthat,thatwhat's,0.5,-0.69314718056,False,-0.6931471805599453
408,408,[<__main__.Word instance at 0x11170f5f0>],Alex,2_0,False,True,[['what']],what,what,1.0,0.0,False,-0.0
409,409,"[<__main__.Word instance at 0x11170f6c8>
 <__main__.Word instance at 0x11170f8c0>]",Alex,2_0,False,False,"[['what'], ['that']]",whatthat,thatwhat,0.5,-0.69314718056,False,-0.6931471805599453
410,410,"[<__main__.Word instance at 0x11170f9e0>
 <__main__.Word instance at 0x11170f248>]",Alex,2_0,False,False,"[[""what's""], ['that']]",what'sthat,thatwhat's,0.5,-0.69314718056,False,-0.6931471805599453
411,411,[<__main__.Word instance at 0x11170fb90>],Alex,2_0,False,True,[['that']],that,that,1.0,0.0,False,-0.0
412,412,[<__main__.Word instance at 0x11170fc68>],Alex,2_0,False,True,[['what']],what,what,1.0,0.0,False,-0.0
413,413,[<__main__.Word instance at 0x11170fd40>],Alex,2_0,False,True,[['one']],one,one,1.0,0.0,False,-0.0
414,414,[<__main__.Word instance at 0x11170fe18>],Alex,2_0,False,True,[['what']],what,what,1.0,0.0,False,-0.0
415,415,"[<__main__.Word instance at 0x11170fe60>
 <__main__.Word instance at 0x11170fea8>]",Alex,2_0,False,True,"[['give'], ['I']]",Igive,Igive,0.5,0.69314718056,False,0.6931471805599453
416,416,[<__main__.Word instance at 0x11170ff80>],Alex,2_0,False,True,[['one']],one,one,1.0,0.0,False,-0.0
417,417,[<__main__.Word instance at 0x11170fdd0>],Alex,2_0,False,True,[['two']],two,two,1.0,0.0,False,-0.0
418,418,"[<__main__.Word instance at 0x111712170>
 <__main__.Word instance at 0x111712200>]",Alex,2_0,False,True,"[['this', 'way']]",thisway,thisway,1.0,0.0,False,-0.0
419,419,[<__main__.Word instance at 0x111712368>],Alex,2_0,False,True,[['Mommy']],Mommy,Mommy,1.0,0.0,False,-0.0
420,420,[<__main__.Word instance at 0x111712440>],Alex,2_0,False,True,[['Mommy']],Mommy,Mommy,1.0,0.0,False,-0.0
421,421,[<__main__.Word instance at 0x111712758>],Alex,2_0,False,True,[['one']],one,one,1.0,0.0,False,-0.0
422,422,[<__main__.Word instance at 0x111712998>],Alex,2_0,False,True,[['one']],one,one,1.0,0.0,False,-0.0
423,423,[<__main__.Word instance at 0x111712a28>],Alex,2_0,False,True,[['two']],two,two,1.0,0.0,False,-0.0
424,424,"[<__main__.Word instance at 0x111712bd8>
 <__main__.Word instance at 0x111712ab8>]",Alex,2_0,False,False,"[['that'], ['is']]",isthat,thatis,0.5,-0.69314718056,False,-0.6931471805599453
425,425,[<__main__.Word instance at 0x111712cb0>],Alex,2_0,False,True,[['that']],that,that,1.0,0.0,False,-0.0
426,426,[<__main__.Word instance at 0x111712ef0>],Alex,2_0,False,True,[['that']],that,that,1.0,0.0,False,-0.0
427,427,[<__main__.Word instance at 0x111712fc8>],Alex,2_0,False,True,[['that']],that,that,1.0,0.0,False,-0.0
428,428,"[<__main__.Word instance at 0x111712e60>
 <__main__.Word instance at 0x111715050>]",Alex,2_0,False,False,"[['is'], ['that']]",isthat,thatis,0.5,-0.69314718056,False,-0.6931471805599453
429,429,"[<__main__.Word instance at 0x1117153f8>
 <__main__.Word instance at 0x111715320>
 <__main__.Word instance at 0x111715488>]",Alex,2_0,False,False,"[['that'], ['what'], ['is']]",whatisthat,thatiswhat,0.166666666667,-0.182321556794,False,-0.1823215567939546
430,430,"[<__main__.Word instance at 0x1117156c8>
 <__main__.Word instance at 0x1117157a0>]",Alex,2_0,False,False,"[['Gigi'], ['where']]",whereGigi,Gigiwhere,0.5,-0.69314718056,False,-0.6931471805599453
431,431,"[<__main__.Word instance at 0x1117151b8>
 <__main__.Word instance at 0x111715710>]",Alex,2_0,False,False,"[['a'], ['baby']]",ababy,babya,0.5,-0.69314718056,False,-0.6931471805599453
432,432,"[<__main__.Word instance at 0x111715a70>
 <__main__.Word instance at 0x111715998>]",Alex,2_0,False,False,"[['by'], ['a']]",aby,bya,0.5,-0.69314718056,False,-0.6931471805599453
433,433,"[<__main__.Word instance at 0x111715950>
 <__main__.Word instance at 0x111715cf8>
 <__main__.Word instance at 0x111715bd8>]",Alex,2_0,False,False,"[['Ma'], ['Mom'], ['Mom']]",MomMaMom,MomMomMa,0.166666666667,-0.182321556794,True,-0.4054651081081643
434,434,"[<__main__.Word instance at 0x111715ef0>
 <__main__.Word instance at 0x111718368>
 <__main__.Word instance at 0x111718128>]",Alex,2_0,False,False,"[['Mom'], ['my'], ['Gigi']]",MommyGigi,GigimyMom,0.166666666667,-0.182321556794,False,-0.1823215567939546
435,435,[<__main__.Word instance at 0x1117183f8>],Alex,2_0,False,True,[['uhoh']],uhoh,uhoh,1.0,0.0,False,-0.0
436,436,[<__main__.Word instance at 0x111718680>],Alex,2_0,False,True,[['Gigi']],Gigi,Gigi,1.0,0.0,False,-0.0
437,437,"[<__main__.Word instance at 0x1117181b8>
 <__main__.Word instance at 0x111718908>]",Alex,2_0,False,False,"[['hi'], ['Gigi']]",hiGigi,Gigihi,0.5,-0.69314718056,False,-0.6931471805599453
438,438,"[<__main__.Word instance at 0x1117189e0>
 <__main__.Word instance at 0x1117187e8>]",Alex,2_0,False,False,"[['Gigi'], ['hey']]",heyGigi,Gigihey,0.5,-0.69314718056,False,-0.6931471805599453
439,439,[<__main__.Word instance at 0x111718c20>],Alex,2_0,False,True,[['sure']],sure,sure,1.0,0.0,False,-0.0
440,440,[<__main__.Word instance at 0x111718ab8>],Alex,2_0,False,True,[['that']],that,that,1.0,0.0,False,-0.0
441,441,[<__main__.Word instance at 0x111718f38>],Alex,2_0,False,True,[['that']],that,that,1.0,0.0,False,-0.0
442,442,[<__main__.Word instance at 0x11171b2d8>],Alex,2_0,True,,,magazine,,,,NaN,NaN
443,443,[<__main__.Word instance at 0x11171b5a8>],Alex,2_0,True,,,magazine,,,,NaN,NaN
444,444,"[<__main__.Word instance at 0x11171b6c8>
 <__main__.Word instance at 0x11171b4d0>]",Alex,2_0,False,False,"[['you'], [""it's""]]",it'syou,youit's,0.5,-0.69314718056,False,-0.6931471805599453
445,445,"[<__main__.Word instance at 0x11171b908>
 <__main__.Word instance at 0x11171b7e8>
 <__main__.Word instance at 0x11171bb48>
 <__main__.Word instance at 0x11171b9e0>]",Alex,2_0,False,False,"[['was'], ['he'], ['ya'], ['here']]",yahewashere,hewashereya,0.0416666666667,-0.0425596144188,False,-0.04255961441879589
446,446,[<__main__.Word instance at 0x11171b8c0>],Alex,2_0,False,True,[['one']],one,one,1.0,0.0,False,-0.0
447,447,"[<__main__.Word instance at 0x11171bc68>
 <__main__.Word instance at 0x11171bef0>
 <__main__.Word instance at 0x11171bb00>
 <__main__.Word instance at 0x11171bfc8>]",Alex,2_0,True,,,hiGigihiGi,,,,NaN,NaN
448,448,"[<__main__.Word instance at 0x11171bf38>
 <__main__.Word instance at 0x11171be60>
 <__main__.Word instance at 0x11171e098>]",Alex,2_0,False,False,"[['Gigi'], ['Gigi'], ['hi']]",hiGigiGigi,GigihiGigi,0.166666666667,-0.182321556794,True,-0.4054651081081643
449,449,[<__main__.Word instance at 0x11171e128>],Alex,2_0,False,True,[['Gigi']],Gigi,Gigi,1.0,0.0,False,-0.0
450,450,[<__main__.Word instance at 0x11171e2d8>],Alex,2_0,False,True,[['Gigi']],Gigi,Gigi,1.0,0.0,False,-0.0
451,451,"[<__main__.Word instance at 0x11171e200>
 <__main__.Word instance at 0x11171e7e8>]",Alex,2_0,False,False,"[['Gigi'], ['hi']]",hiGigi,Gigihi,0.5,-0.69314718056,False,-0.6931471805599453
452,452,"[<__main__.Word instance at 0x11171ea28>
 <__main__.Word instance at 0x11171ea70>]",Alex,2_0,False,False,"[['hi'], ['Gigi']]",hiGigi,Gigihi,0.5,-0.69314718056,False,-0.6931471805599453
453,453,[<__main__.Word instance at 0x11171ec68>],Alex,2_0,True,,,Gi,,,,NaN,NaN
454,454,"[<__main__.Word instance at 0x11171ecf8>
 <__main__.Word instance at 0x11171e878>]",Alex,2_0,True,,,whereGi,,,,NaN,NaN
455,455,[<__main__.Word instance at 0x11171ed88>],Alex,2_0,False,True,[['tree']],tree,tree,1.0,0.0,False,-0.0
456,456,[<__main__.Word instance at 0x11171ec20>],Alex,2_0,False,True,[['tree']],tree,tree,1.0,0.0,False,-0.0
457,457,"[<__main__.Word instance at 0x111722098>
 <__main__.Word instance at 0x111722440>]",Alex,2_0,False,True,"[['tree'], ['tree']]",treetree,treetree,0.5,0.69314718056,True,-0.0
458,458,"[<__main__.Word instance at 0x111722488>
 <__main__.Word instance at 0x1117223b0>]",Alex,2_0,False,True,"[['tree'], ['tree']]",treetree,treetree,0.5,0.69314718056,True,-0.0
459,459,"[<__main__.Word instance at 0x111722518>
 <__main__.Word instance at 0x111722830>]",Alex,2_0,False,True,"[['tree'], ['tree']]",treetree,treetree,0.5,0.69314718056,True,-0.0
460,460,[<__main__.Word instance at 0x111722908>],Alex,2_0,False,True,[['tree']],tree,tree,1.0,0.0,False,-0.0
461,461,[<__main__.Word instance at 0x111722cf8>],Alex,2_0,False,True,[['Mommy']],Mommy,Mommy,1.0,0.0,False,-0.0
462,462,[<__main__.Word instance at 0x111722950>],Alex,2_0,False,True,[['Mommy']],Mommy,Mommy,1.0,0.0,False,-0.0
463,463,"[<__main__.Word instance at 0x111725050>
 <__main__.Word instance at 0x111725638>
 <__main__.Word instance at 0x111725518>
 <__main__.Word instance at 0x111725710>]",Alex,2_0,True,,,GigiGigiGigiGi,,,,NaN,NaN
464,464,[<__main__.Word instance at 0x111725908>],Alex,2_0,False,True,[['Gigi']],Gigi,Gigi,1.0,0.0,False,-0.0
465,465,"[<__main__.Word instance at 0x111725cf8>
 <__main__.Word instance at 0x111725e60>
 <__main__.Word instance at 0x111725cb0>]",Alex,2_0,True,,,Ididpoo,,,,NaN,NaN
466,466,"[<__main__.Word instance at 0x111725b48>
 <__main__.Word instance at 0x111725fc8>]",Alex,2_0,False,False,"[['is'], ['that']]",isthat,thatis,0.5,-0.69314718056,False,-0.6931471805599453
467,467,"[<__main__.Word instance at 0x111725a70>
 <__main__.Word instance at 0x111725bd8>
 <__main__.Word instance at 0x111728248>
 <__main__.Word instance at 0x1117280e0>]",Alex,2_0,False,False,"[['that'], ['is'], ['that'], ['that']]",thatthatisthat,thatisthatthat,0.0416666666667,-0.0425596144188,True,-0.2876820724517809
468,468,"[<__main__.Word instance at 0x111728488>
 <__main__.Word instance at 0x111728368>
 <__main__.Word instance at 0x111728680>
 <__main__.Word instance at 0x111728560>]",Alex,2_0,False,False,"[['that'], ['is'], ['that'], ['is']]",isthatisthat,thatisthatis,0.0416666666667,-0.0425596144188,True,-0.1823215567939546
469,469,"[<__main__.Word instance at 0x111728710>
 <__main__.Word instance at 0x111728908>]",Alex,2_0,False,False,"[['is'], ['that']]",isthat,thatis,0.5,-0.69314718056,False,-0.6931471805599453
470,470,"[<__main__.Word instance at 0x111728ab8>
 <__main__.Word instance at 0x1117287a0>]",Alex,2_0,False,False,"[['is'], ['that']]",isthat,thatis,0.5,-0.69314718056,False,-0.6931471805599453
471,471,[<__main__.Word instance at 0x111728c68>],Alex,2_0,False,True,[['Gigi']],Gigi,Gigi,1.0,0.0,False,-0.0
472,472,[<__main__.Word instance at 0x111728e60>],Alex,2_0,False,True,[['that']],that,that,1.0,0.0,False,-0.0
473,473,[<__main__.Word instance at 0x111728ef0>],Alex,2_0,False,True,[['that']],that,that,1.0,0.0,False,-0.0
474,474,[<__main__.Word instance at 0x111728638>],Alex,2_0,False,True,[['no']],no,no,1.0,0.0,False,-0.0
475,475,[<__main__.Word instance at 0x11172b200>],Alex,2_0,False,True,[['that']],that,that,1.0,0.0,False,-0.0
476,476,"[<__main__.Word instance at 0x11172b290>
 <__main__.Word instance at 0x11172b3b0>]",Alex,2_0,False,False,"[['that'], ['is']]",isthat,thatis,0.5,-0.69314718056,False,-0.6931471805599453
477,477,[<__main__.Word instance at 0x11172b560>],Alex,2_0,False,True,[['no']],no,no,1.0,0.0,False,-0.0
478,478,"[<__main__.Word instance at 0x11172b5f0>
 <__main__.Word instance at 0x11172b320>
 <__main__.Word instance at 0x11172b710>]",Alex,2_0,False,False,"[['that'], ['Gigi'], ['is']]",Gigiisthat,thatisGigi,0.166666666667,-0.182321556794,False,-0.1823215567939546
479,479,"[<__main__.Word instance at 0x11172b7e8>
 <__main__.Word instance at 0x11172b998>]",Alex,2_0,False,False,"[['that'], ['is']]",isthat,thatis,0.5,-0.69314718056,False,-0.6931471805599453
480,480,[<__main__.Word instance at 0x11172bb90>],Alex,2_0,False,True,[['that']],that,that,1.0,0.0,False,-0.0
481,481,"[<__main__.Word instance at 0x11172bd88>
 <__main__.Word instance at 0x11172b3f8>
 <__main__.Word instance at 0x11172bef0>]",Alex,2_0,False,True,"[['use'], ['you'], ['that']]",youusethat,youusethat,0.166666666667,1.79175946923,False,1.791759469228055
482,482,[<__main__.Word instance at 0x11172bfc8>],Alex,2_0,True,,,Bibi,,,,NaN,NaN
483,483,[<__main__.Word instance at 0x11172e128>],Alex,2_0,False,True,[['Gigi']],Gigi,Gigi,1.0,0.0,False,-0.0
484,484,"[<__main__.Word instance at 0x11172e1b8>
 <__main__.Word instance at 0x11172e5f0>]",Alex,2_0,False,False,"[['that'], [""what's""]]",what'sthat,thatwhat's,0.5,-0.69314718056,False,-0.6931471805599453
485,485,[<__main__.Word instance at 0x11172e6c8>],Alex,2_0,False,True,[['Gigi']],Gigi,Gigi,1.0,0.0,False,-0.0
486,486,"[<__main__.Word instance at 0x11172e638>
 <__main__.Word instance at 0x11172e950>]",Alex,2_0,False,False,"[['is'], ['that']]",isthat,thatis,0.5,-0.69314718056,False,-0.6931471805599453
487,487,"[<__main__.Word instance at 0x11172e9e0>
 <__main__.Word instance at 0x11172e440>]",Alex,2_0,True,,,what'srainbow,,,,NaN,NaN
488,488,[<__main__.Word instance at 0x11172ea70>],Alex,2_0,False,True,[['Gigi']],Gigi,Gigi,1.0,0.0,False,-0.0
489,489,"[<__main__.Word instance at 0x11172e908>
 <__main__.Word instance at 0x11172ed88>]",Alex,2_0,False,False,"[['is'], ['that']]",isthat,thatis,0.5,-0.69314718056,False,-0.6931471805599453
490,490,"[<__main__.Word instance at 0x11172eb90>
 <__main__.Word instance at 0x11172ee18>]",Alex,2_0,False,False,"[['that'], ['is']]",isthat,thatis,0.5,-0.69314718056,False,-0.6931471805599453
491,491,"[<__main__.Word instance at 0x1117310e0>
 <__main__.Word instance at 0x111731170>]",Alex,2_0,False,False,"[[""what's""], ['that']]",what'sthat,thatwhat's,0.5,-0.69314718056,False,-0.6931471805599453
492,492,"[<__main__.Word instance at 0x1117313f8>
 <__main__.Word instance at 0x111731290>]",Alex,2_0,False,False,"[[""what's""], ['that']]",what'sthat,thatwhat's,0.5,-0.69314718056,False,-0.6931471805599453
493,493,[<__main__.Word instance at 0x1117313b0>],Alex,2_0,False,True,[['Mommy']],Mommy,Mommy,1.0,0.0,False,-0.0
494,494,"[<__main__.Word instance at 0x111731050>
 <__main__.Word instance at 0x1117316c8>]",Alex,2_0,False,False,"[['is'], ['that']]",isthat,thatis,0.5,-0.69314718056,False,-0.6931471805599453
495,495,"[<__main__.Word instance at 0x111731878>
 <__main__.Word instance at 0x111731758>
 <__main__.Word instance at 0x111731a28>
 <__main__.Word instance at 0x111731908>]",Alex,2_0,False,False,"[['that'], ['that'], [""what's""], [""what's""]]",what'sthatwhat'sthat,thatthatwhat'swhat's,0.0416666666667,-0.0425596144188,True,-0.1823215567939546
496,496,"[<__main__.Word instance at 0x1117317e8>
 <__main__.Word instance at 0x111731cf8>]",Alex,2_0,False,True,"[['Gigi'], ['Gigi']]",GigiGigi,GigiGigi,0.5,0.69314718056,True,-0.0
497,497,[<__main__.Word instance at 0x111731ef0>],Alex,2_0,False,True,[['that']],that,that,1.0,0.0,False,-0.0
498,498,"[<__main__.Word instance at 0x111731f80>
 <__main__.Word instance at 0x1117318c0>]",Alex,2_0,False,False,"[['that'], [""what's""]]",what'sthat,thatwhat's,0.5,-0.69314718056,False,-0.6931471805599453
499,499,"[<__main__.Word instance at 0x111731ea8>
 <__main__.Word instance at 0x111734170>]",Alex,2_0,False,False,"[['is'], ['that']]",isthat,thatis,0.5,-0.69314718056,False,-0.6931471805599453
500,500,[<__main__.Word instance at 0x111734320>],Alex,2_0,False,True,[['that']],that,that,1.0,0.0,False,-0.0
501,501,"[<__main__.Word instance at 0x1117344d0>
 <__main__.Word instance at 0x111734440>]",Alex,2_0,False,False,"[['that'], ['is']]",isthat,thatis,0.5,-0.69314718056,False,-0.6931471805599453
502,502,"[<__main__.Word instance at 0x1117345f0>
 <__main__.Word instance at 0x111734758>]",Alex,2_0,False,False,"[['that'], ['is']]",isthat,thatis,0.5,-0.69314718056,False,-0.6931471805599453
503,503,"[<__main__.Word instance at 0x1117346c8>
 <__main__.Word instance at 0x111734908>]",Alex,2_0,False,False,"[['that'], [""what's""]]",what'sthat,thatwhat's,0.5,-0.69314718056,False,-0.6931471805599453
504,504,"[<__main__.Word instance at 0x111734998>
 <__main__.Word instance at 0x1117347a0>]",Alex,2_0,False,False,"[[""what's""], ['that']]",what'sthat,thatwhat's,0.5,-0.69314718056,False,-0.6931471805599453
505,505,"[<__main__.Word instance at 0x111734a28>
 <__main__.Word instance at 0x111734d88>]",Alex,2_0,False,False,"[['that'], [""what's""]]",what'sthat,thatwhat's,0.5,-0.69314718056,False,-0.6931471805599453
506,506,[<__main__.Word instance at 0x111734e18>],Alex,2_0,False,True,[['that']],that,that,1.0,0.0,False,-0.0
507,507,"[<__main__.Word instance at 0x1117371b8>
 <__main__.Word instance at 0x111737098>]",Alex,2_0,False,False,"[['is'], ['that']]",isthat,thatis,0.5,-0.69314718056,False,-0.6931471805599453
508,508,[<__main__.Word instance at 0x1117373f8>],Alex,2_0,False,True,[['Mommy']],Mommy,Mommy,1.0,0.0,False,-0.0
509,509,"[<__main__.Word instance at 0x1117375f0>
 <__main__.Word instance at 0x1117374d0>]",Alex,2_0,False,False,"[['is'], ['that']]",isthat,thatis,0.5,-0.69314718056,False,-0.6931471805599453
510,510,"[<__main__.Word instance at 0x111737680>
 <__main__.Word instance at 0x111737950>]",Alex,2_0,False,False,"[['is'], ['that']]",isthat,thatis,0.5,-0.69314718056,False,-0.6931471805599453
511,511,"[<__main__.Word instance at 0x111737b90>
 <__main__.Word instance at 0x111737a70>
 <__main__.Word instance at 0x111737d40>]",Alex,2_0,False,True,"[['I'], ['need'], ['Mommy']]",IneedMommy,IneedMommy,0.166666666667,1.79175946923,False,1.791759469228055
512,512,"[<__main__.Word instance at 0x111737f38>
 <__main__.Word instance at 0x111737cb0>]",Alex,2_0,False,False,"[['that'], [""what's""]]",what'sthat,thatwhat's,0.5,-0.69314718056,False,-0.6931471805599453
513,513,[<__main__.Word instance at 0x111737fc8>],Alex,2_0,False,True,"[[""what's""]]",what's,what's,1.0,0.0,False,-0.0
514,514,[<__main__.Word instance at 0x11173a170>],Alex,2_0,False,True,[['that']],that,that,1.0,0.0,False,-0.0
515,515,"[<__main__.Word instance at 0x11173a3f8>
 <__main__.Word instance at 0x11173a560>]",Alex,2_0,False,False,"[['that'], ['is']]",isthat,thatis,0.5,-0.69314718056,False,-0.6931471805599453
516,516,[<__main__.Word instance at 0x11173a758>],Alex,2_0,False,True,[['Mommy']],Mommy,Mommy,1.0,0.0,False,-0.0
517,517,"[<__main__.Word instance at 0x11173a908>
 <__main__.Word instance at 0x11173a7e8>]",Alex,2_0,False,True,"[['bye'], ['Gigi']]",byeGigi,byeGigi,0.5,0.69314718056,False,0.6931471805599453
518,518,"[<__main__.Word instance at 0x11173a998>
 <__main__.Word instance at 0x11173ab90>]",Alex,2_0,False,True,"[['bye'], ['Gigi']]",byeGigi,byeGigi,0.5,0.69314718056,False,0.6931471805599453
519,519,"[<__main__.Word instance at 0x11173ad88>
 <__main__.Word instance at 0x11173ac20>]",Alex,2_0,False,True,"[['bye'], ['Gigi']]",byeGigi,byeGigi,0.5,0.69314718056,False,0.6931471805599453
520,520,[<__main__.Word instance at 0x11173a8c0>],Alex,2_0,False,True,[['hey']],hey,hey,1.0,0.0,False,-0.0
521,521,[<__main__.Word instance at 0x11173afc8>],Alex,2_0,False,True,[['ooh']],ooh,ooh,1.0,0.0,False,-0.0
522,522,[<__main__.Word instance at 0x11173d170>],Alex,2_0,False,True,[['happy']],happy,happy,1.0,0.0,False,-0.0
523,523,"[<__main__.Word instance at 0x11173d200>
 <__main__.Word instance at 0x11173d2d8>]",Alex,2_0,False,False,"[['that'], [""what's""]]",what'sthat,thatwhat's,0.5,-0.69314718056,False,-0.6931471805599453
524,524,"[<__main__.Word instance at 0x11173d518>
 <__main__.Word instance at 0x11173d6c8>]",Alex,2_0,False,False,"[['is'], ['that']]",isthat,thatis,0.5,-0.69314718056,False,-0.6931471805599453
